OriginalName,Precursor,geneID,ensemblID,type,entrezID
ENSG00000163624,,CDS1,ENSG00000163624,ENS,1040
ENSG00000163625,,WDFY3,ENSG00000163625,ENS,23001
ENSG00000163626,,COX18,ENSG00000163626,ENS,285521
ENSG00000163629,,PTPN13,ENSG00000163629,ENS,5783
ENSG00000163630,,SYNPR,ENSG00000163630,ENS,132204
ENSG00000163633,,C4orf36,ENSG00000163633,ENS,132989
ENSG00000163634,,THOC7,ENSG00000163634,ENS,80145
ENSG00000163635,,ATXN7,ENSG00000163635,ENS,6314
ENSG00000163636,,PSMD6,ENSG00000163636,ENS,9861
ENSG00000163637,,PRICKLE2,ENSG00000163637,ENS,166336
ENSG00000163638,,ADAMTS9,ENSG00000163638,ENS,56999
ENSG00000163644,,PPM1K,ENSG00000163644,ENS,152926
ENSG00000163646,,CLRN1,ENSG00000163646,ENS,7401
ENSG00000163655,,GMPS,ENSG00000163655,ENS,8833
ENSG00000163659,,TIPARP,ENSG00000163659,ENS,25976
ENSG00000163660,,CCNL1,ENSG00000163660,ENS,57018
ENSG00000163673,,DCLK3,ENSG00000163673,ENS,85443
ENSG00000163681,,SLMAP,ENSG00000163681,ENS,7871
ENSG00000163682,,RPL9,ENSG00000163682,ENS,6133
ENSG00000163683,,SMIM14,ENSG00000163683,ENS,201895
ENSG00000163684,,RPP14,ENSG00000163684,ENS,11102
ENSG00000163686,,ABHD6,ENSG00000163686,ENS,57406
ENSG00000163697,,APBB2,ENSG00000163697,ENS,323
ENSG00000163702,,IL17RC,ENSG00000163702,ENS,84818
ENSG00000163703,,CRELD1,ENSG00000163703,ENS,78987
ENSG00000163704,,PRRT3,ENSG00000163704,ENS,285368
ENSG00000163710,,PCOLCE2,ENSG00000163710,ENS,26577
ENSG00000163714,,U2SURP,ENSG00000163714,ENS,23350
ENSG00000163719,,MTMR14,ENSG00000163719,ENS,64419
ENSG00000163728,,TTC14,ENSG00000163728,ENS,151613
ENSG00000163738,,MTHFD2L,ENSG00000163738,ENS,441024
ENSG00000163743,,RCHY1,ENSG00000163743,ENS,25898
ENSG00000163749,,CCDC158,ENSG00000163749,ENS,339965
ENSG00000163754,,GYG1,ENSG00000163754,ENS,2992
ENSG00000163755,,HPS3,ENSG00000163755,ENS,84343
ENSG00000163781,,TOPBP1,ENSG00000163781,ENS,11073
ENSG00000163785,,RYK,ENSG00000163785,ENS,6259
ENSG00000163788,,SNRK,ENSG00000163788,ENS,54861
ENSG00000163795,,ZNF513,ENSG00000163795,ENS,130557
ENSG00000163798,,SLC4A1AP,ENSG00000163798,ENS,22950
ENSG00000163806,,SPDYA,ENSG00000163806,ENS,245711
ENSG00000163807,,KIAA1143,ENSG00000163807,ENS,57456
ENSG00000163811,,WDR43,ENSG00000163811,ENS,23160
ENSG00000163812,,ZDHHC3,ENSG00000163812,ENS,51304
ENSG00000163817,,SLC6A20,ENSG00000163817,ENS,54716
ENSG00000163818,,LZTFL1,ENSG00000163818,ENS,54585
ENSG00000163820,,FYCO1,ENSG00000163820,ENS,79443
ENSG00000163832,,ELP6,ENSG00000163832,ENS,54859
ENSG00000163840,,DTX3L,ENSG00000163840,ENS,151636
ENSG00000163848,,ZNF148,ENSG00000163848,ENS,7707
ENSG00000163864,,NMNAT3,ENSG00000163864,ENS,349565
ENSG00000163866,,SMIM12,ENSG00000163866,ENS,113444
ENSG00000163867,,ZMYM6,ENSG00000163867,ENS,9204
ENSG00000163870,,TPRA1,ENSG00000163870,ENS,131601
ENSG00000163872,,YEATS2,ENSG00000163872,ENS,55689
ENSG00000163873,,GRIK3,ENSG00000163873,ENS,2899
ENSG00000163875,,MEAF6,ENSG00000163875,ENS,64769
ENSG00000163877,,SNIP1,ENSG00000163877,ENS,79753
ENSG00000163879,,DNALI1,ENSG00000163879,ENS,7802
ENSG00000163882,,POLR2H,ENSG00000163882,ENS,5437
ENSG00000163884,,KLF15,ENSG00000163884,ENS,28999
ENSG00000163888,,CAMK2N2,ENSG00000163888,ENS,94032
ENSG00000163900,,TMEM41A,ENSG00000163900,ENS,90407
ENSG00000163902,,RPN1,ENSG00000163902,ENS,6184
ENSG00000163904,,SENP2,ENSG00000163904,ENS,59343
ENSG00000163909,,HEYL,ENSG00000163909,ENS,26508
ENSG00000163913,,IFT122,ENSG00000163913,ENS,55764
ENSG00000163914,,RHO,ENSG00000163914,ENS,6010
ENSG00000163918,,RFC4,ENSG00000163918,ENS,5984
ENSG00000163930,,BAP1,ENSG00000163930,ENS,8314
ENSG00000163931,,TKT,ENSG00000163931,ENS,7086
ENSG00000163932,,PRKCD,ENSG00000163932,ENS,5580
ENSG00000163933,,RFT1,ENSG00000163933,ENS,91869
ENSG00000163935,,SFMBT1,ENSG00000163935,ENS,51460
ENSG00000163938,,GNL3,ENSG00000163938,ENS,26354
ENSG00000163939,,PBRM1,ENSG00000163939,ENS,55193
ENSG00000163945,,UVSSA,ENSG00000163945,ENS,285464
ENSG00000163946,,FAM208A,ENSG00000163946,ENS,23272
ENSG00000163947,,ARHGEF3,ENSG00000163947,ENS,50650
ENSG00000163950,,SLBP,ENSG00000163950,ENS,7884
ENSG00000163956,,LRPAP1,ENSG00000163956,ENS,4043
ENSG00000163960,,UBXN7,ENSG00000163960,ENS,26043
ENSG00000163961,,RNF168,ENSG00000163961,ENS,165918
ENSG00000163964,,PIGX,ENSG00000163964,ENS,54965
ENSG00000163975,,MELTF,ENSG00000163975,ENS,4241
ENSG00000163995,,ABLIM2,ENSG00000163995,ENS,84448
ENSG00000164002,,EXO5,ENSG00000164002,ENS,64789
ENSG00000164010,,ERMAP,ENSG00000164010,ENS,114625
ENSG00000164011,,ZNF691,ENSG00000164011,ENS,51058
ENSG00000164022,,AIMP1,ENSG00000164022,ENS,9255
ENSG00000164023,,SGMS2,ENSG00000164023,ENS,166929
ENSG00000164024,,METAP1,ENSG00000164024,ENS,23173
ENSG00000164031,,DNAJB14,ENSG00000164031,ENS,79982
ENSG00000164032,,H2AFZ,ENSG00000164032,ENS,3015
ENSG00000164037,,SLC9B1,ENSG00000164037,ENS,150159
ENSG00000164038,,SLC9B2,ENSG00000164038,ENS,133308
ENSG00000164039,,BDH2,ENSG00000164039,ENS,56898
ENSG00000164040,,PGRMC2,ENSG00000164040,ENS,10424
ENSG00000164045,,CDC25A,ENSG00000164045,ENS,993
ENSG00000164048,,ZNF589,ENSG00000164048,ENS,51385
ENSG00000164050,,PLXNB1,ENSG00000164050,ENS,5364
ENSG00000164051,,CCDC51,ENSG00000164051,ENS,79714
ENSG00000164054,,SHISA5,ENSG00000164054,ENS,51246
ENSG00000164056,,SPRY1,ENSG00000164056,ENS,10252
ENSG00000164061,,BSN,ENSG00000164061,ENS,8927
ENSG00000164062,,APEH,ENSG00000164062,ENS,327
ENSG00000164066,,INTU,ENSG00000164066,ENS,27152
ENSG00000164068,,RNF123,ENSG00000164068,ENS,63891
ENSG00000164070,,HSPA4L,ENSG00000164070,ENS,22824
ENSG00000164073,,MFSD8,ENSG00000164073,ENS,256471
ENSG00000164074,,ABHD18,ENSG00000164074,ENS,80167
ENSG00000164076,,CAMKV,ENSG00000164076,ENS,79012
ENSG00000164077,,MON1A,ENSG00000164077,ENS,84315
ENSG00000164080,,RAD54L2,ENSG00000164080,ENS,23132
ENSG00000164081,,TEX264,ENSG00000164081,ENS,51368
ENSG00000164082,,GRM2,ENSG00000164082,ENS,2912
ENSG00000164086,,DUSP7,ENSG00000164086,ENS,1849
ENSG00000164088,,PPM1M,ENSG00000164088,ENS,132160
ENSG00000164091,,WDR82,ENSG00000164091,ENS,80335
ENSG00000164096,,C4orf3,ENSG00000164096,ENS,401152
ENSG00000164100,,NDST3,ENSG00000164100,ENS,9348
ENSG00000164104,,HMGB2,ENSG00000164104,ENS,3148
ENSG00000164105,,SAP30,ENSG00000164105,ENS,8819
ENSG00000164109,,MAD2L1,ENSG00000164109,ENS,4085
ENSG00000164111,,ANXA5,ENSG00000164111,ENS,308
ENSG00000164114,,MAP9,ENSG00000164114,ENS,79884
ENSG00000164116,,GUCY1A1,ENSG00000164116,ENS,2982
ENSG00000164117,,FBXO8,ENSG00000164117,ENS,26269
ENSG00000164118,,CEP44,ENSG00000164118,ENS,80817
ENSG00000164120,,HPGD,ENSG00000164120,ENS,3248
ENSG00000164124,,TMEM144,ENSG00000164124,ENS,55314
ENSG00000164125,,FAM198B,ENSG00000164125,ENS,51313
ENSG00000164128,,NPY1R,ENSG00000164128,ENS,4886
ENSG00000164134,,NAA15,ENSG00000164134,ENS,80155
ENSG00000164136,,IL15,ENSG00000164136,ENS,3600
ENSG00000164142,,FAM160A1,ENSG00000164142,ENS,729830
ENSG00000164144,,ARFIP1,ENSG00000164144,ENS,27236
ENSG00000164151,,ICE1,ENSG00000164151,ENS,23379
ENSG00000164161,,HHIP,ENSG00000164161,ENS,64399
ENSG00000164162,,ANAPC10,ENSG00000164162,ENS,10393
ENSG00000164163,,ABCE1,ENSG00000164163,ENS,6059
ENSG00000164164,,OTUD4,ENSG00000164164,ENS,54726
ENSG00000164167,,LSM6,ENSG00000164167,ENS,11157
ENSG00000164168,,TMEM184C,ENSG00000164168,ENS,55751
ENSG00000164169,,PRMT9,ENSG00000164169,ENS,90826
ENSG00000164171,,ITGA2,ENSG00000164171,ENS,3673
ENSG00000164172,,MOCS2,ENSG00000164172,ENS,4338
ENSG00000164176,,EDIL3,ENSG00000164176,ENS,10085
ENSG00000164180,,TMEM161B,ENSG00000164180,ENS,153396
ENSG00000164181,,ELOVL7,ENSG00000164181,ENS,79993
ENSG00000164182,,NDUFAF2,ENSG00000164182,ENS,91942
ENSG00000164187,,LMBRD2,ENSG00000164187,ENS,92255
ENSG00000164188,,RANBP3L,ENSG00000164188,ENS,202151
ENSG00000164190,,NIPBL,ENSG00000164190,ENS,25836
ENSG00000164197,,RNF180,ENSG00000164197,ENS,285671
ENSG00000164199,,ADGRV1,ENSG00000164199,ENS,84059
ENSG00000164209,,SLC25A46,ENSG00000164209,ENS,91137
ENSG00000164211,,STARD4,ENSG00000164211,ENS,134429
ENSG00000164219,,PGGT1B,ENSG00000164219,ENS,5229
ENSG00000164220,,F2RL2,ENSG00000164220,ENS,2151
ENSG00000164221,,CCDC112,ENSG00000164221,ENS,153733
ENSG00000164236,,ANKRD33B,ENSG00000164236,ENS,651746
ENSG00000164237,,CMBL,ENSG00000164237,ENS,134147
ENSG00000164241,,C5orf63,ENSG00000164241,ENS,401207
ENSG00000164244,,PRRC1,ENSG00000164244,ENS,133619
ENSG00000164251,,F2RL1,ENSG00000164251,ENS,2150
ENSG00000164252,,AGGF1,ENSG00000164252,ENS,55109
ENSG00000164253,,WDR41,ENSG00000164253,ENS,55255
ENSG00000164258,,NDUFS4,ENSG00000164258,ENS,4724
ENSG00000164270,,HTR4,ENSG00000164270,ENS,3360
ENSG00000164284,,GRPEL2,ENSG00000164284,ENS,134266
ENSG00000164291,,ARSK,ENSG00000164291,ENS,153642
ENSG00000164292,,RHOBTB3,ENSG00000164292,ENS,22836
ENSG00000164296,,TIGD6,ENSG00000164296,ENS,81789
ENSG00000164300,,SERINC5,ENSG00000164300,ENS,256987
ENSG00000164305,,CASP3,ENSG00000164305,ENS,836
ENSG00000164306,,PRIMPOL,ENSG00000164306,ENS,201973
ENSG00000164307,,ERAP1,ENSG00000164307,ENS,51752
ENSG00000164308,,ERAP2,ENSG00000164308,ENS,64167
ENSG00000164309,,CMYA5,ENSG00000164309,ENS,202333
ENSG00000164318,,EGFLAM,ENSG00000164318,ENS,133584
ENSG00000164323,,CFAP97,ENSG00000164323,ENS,57587
ENSG00000164326,,CARTPT,ENSG00000164326,ENS,9607
ENSG00000164327,,RICTOR,ENSG00000164327,ENS,253260
ENSG00000164329,,TENT2,ENSG00000164329,ENS,167153
ENSG00000164330,,EBF1,ENSG00000164330,ENS,1879
ENSG00000164331,,ANKRA2,ENSG00000164331,ENS,57763
ENSG00000164332,,UBLCP1,ENSG00000164332,ENS,134510
ENSG00000164338,,UTP15,ENSG00000164338,ENS,84135
ENSG00000164342,,TLR3,ENSG00000164342,ENS,7098
ENSG00000164344,,KLKB1,ENSG00000164344,ENS,3818
ENSG00000164346,,NSA2,ENSG00000164346,ENS,10412
ENSG00000164347,,GFM2,ENSG00000164347,ENS,84340
ENSG00000164366,,CCDC127,ENSG00000164366,ENS,133957
ENSG00000164398,,ACSL6,ENSG00000164398,ENS,23305
ENSG00000164402,,SEPT8,ENSG00000164402,ENS,23176
ENSG00000164403,,SHROOM1,ENSG00000164403,ENS,134549
ENSG00000164405,,UQCRQ,ENSG00000164405,ENS,27089
ENSG00000164406,,LEAP2,ENSG00000164406,ENS,116842
ENSG00000164414,,SLC35A1,ENSG00000164414,ENS,10559
ENSG00000164418,,GRIK2,ENSG00000164418,ENS,2898
ENSG00000164434,,FABP7,ENSG00000164434,ENS,2173
ENSG00000164442,,CITED2,ENSG00000164442,ENS,10370
ENSG00000164463,,CREBRF,ENSG00000164463,ENS,153222
ENSG00000164465,,DCBLD1,ENSG00000164465,ENS,285761
ENSG00000164466,,SFXN1,ENSG00000164466,ENS,94081
ENSG00000164483,,SAMD3,ENSG00000164483,ENS,154075
ENSG00000164484,,TMEM200A,ENSG00000164484,ENS,114801
ENSG00000164488,,DACT2,ENSG00000164488,ENS,168002
ENSG00000164494,,PDSS2,ENSG00000164494,ENS,57107
ENSG00000164506,,STXBP5,ENSG00000164506,ENS,134957
ENSG00000164535,,DAGLB,ENSG00000164535,ENS,221955
ENSG00000164542,,KIAA0895,ENSG00000164542,ENS,23366
ENSG00000164543,,STK17A,ENSG00000164543,ENS,9263
ENSG00000164548,,TRA2A,ENSG00000164548,ENS,29896
ENSG00000164574,,GALNT10,ENSG00000164574,ENS,55568
ENSG00000164576,,SAP30L,ENSG00000164576,ENS,79685
ENSG00000164587,,RPS14,ENSG00000164587,ENS,6208
ENSG00000164588,,HCN1,ENSG00000164588,ENS,348980
ENSG00000164597,,COG5,ENSG00000164597,ENS,10466
ENSG00000164603,,BMT2,ENSG00000164603,ENS,154743
ENSG00000164604,,GPR85,ENSG00000164604,ENS,54329
ENSG00000164609,,SLU7,ENSG00000164609,ENS,10569
ENSG00000164610,,RP9,ENSG00000164610,ENS,6100
ENSG00000164615,,CAMLG,ENSG00000164615,ENS,819
ENSG00000164616,,FBXL21,ENSG00000164616,ENS,
ENSG00000164619,,BMPER,ENSG00000164619,ENS,168667
ENSG00000164620,,RELL2,ENSG00000164620,ENS,285613
ENSG00000164627,,KIF6,ENSG00000164627,ENS,221458
ENSG00000164631,,ZNF12,ENSG00000164631,ENS,7559
ENSG00000164638,,SLC29A4,ENSG00000164638,ENS,222962
ENSG00000164649,,CDCA7L,ENSG00000164649,ENS,55536
ENSG00000164654,,MIOS,ENSG00000164654,ENS,54468
ENSG00000164659,,KIAA1324L,ENSG00000164659,ENS,222223
ENSG00000164663,,USP49,ENSG00000164663,ENS,25862
ENSG00000164669,,INTS4P1,ENSG00000164669,ENS,285905
ENSG00000164675,,IQUB,ENSG00000164675,ENS,154865
ENSG00000164683,,HEY1,ENSG00000164683,ENS,23462
ENSG00000164684,,ZNF704,ENSG00000164684,ENS,619279
ENSG00000164690,,SHH,ENSG00000164690,ENS,6469
ENSG00000164692,,COL1A2,ENSG00000164692,ENS,1278
ENSG00000164694,,FNDC1,ENSG00000164694,ENS,84624
ENSG00000164707,,SLC13A4,ENSG00000164707,ENS,26266
ENSG00000164708,,PGAM2,ENSG00000164708,ENS,5224
ENSG00000164713,,BRI3,ENSG00000164713,ENS,25798
ENSG00000164715,,LMTK2,ENSG00000164715,ENS,22853
ENSG00000164733,,CTSB,ENSG00000164733,ENS,1508
ENSG00000164741,,DLC1,ENSG00000164741,ENS,10395
ENSG00000164742,,ADCY1,ENSG00000164742,ENS,107
ENSG00000164751,,PEX2,ENSG00000164751,ENS,5828
ENSG00000164754,,RAD21,ENSG00000164754,ENS,5885
ENSG00000164758,,MED30,ENSG00000164758,ENS,90390
ENSG00000164764,,SBSPON,ENSG00000164764,ENS,157869
ENSG00000164776,,PHKG1,ENSG00000164776,ENS,5260
ENSG00000164796,,CSMD3,ENSG00000164796,ENS,114788
ENSG00000164808,,SPIDR,ENSG00000164808,ENS,23514
ENSG00000164815,,ORC5,ENSG00000164815,ENS,5001
ENSG00000164818,,DNAAF5,ENSG00000164818,ENS,54919
ENSG00000164823,,OSGIN2,ENSG00000164823,ENS,734
ENSG00000164828,,SUN1,ENSG00000164828,ENS,23353
ENSG00000164830,,OXR1,ENSG00000164830,ENS,55074
ENSG00000164841,,TMEM74,ENSG00000164841,ENS,157753
ENSG00000164849,,GPR146,ENSG00000164849,ENS,115330
ENSG00000164850,,GPER1,ENSG00000164850,ENS,2852
ENSG00000164867,,NOS3,ENSG00000164867,ENS,4846
ENSG00000164877,,MICALL2,ENSG00000164877,ENS,79778
ENSG00000164879,,CA3,ENSG00000164879,ENS,761
ENSG00000164880,,INTS1,ENSG00000164880,ENS,26173
ENSG00000164885,,CDK5,ENSG00000164885,ENS,1020
ENSG00000164889,,SLC4A2,ENSG00000164889,ENS,6522
ENSG00000164896,,FASTK,ENSG00000164896,ENS,10922
ENSG00000164897,,TMUB1,ENSG00000164897,ENS,83590
ENSG00000164898,,FMC1,ENSG00000164898,ENS,154791
ENSG00000164902,,PHAX,ENSG00000164902,ENS,51808
ENSG00000164904,,ALDH7A1,ENSG00000164904,ENS,501
ENSG00000164916,,FOXK1,ENSG00000164916,ENS,221937
ENSG00000164919,,COX6C,ENSG00000164919,ENS,1345
ENSG00000164924,,YWHAZ,ENSG00000164924,ENS,7534
ENSG00000164929,,BAALC,ENSG00000164929,ENS,79870
ENSG00000164930,,FZD6,ENSG00000164930,ENS,8323
ENSG00000164933,,SLC25A32,ENSG00000164933,ENS,81034
ENSG00000164934,,DCAF13,ENSG00000164934,ENS,25879
ENSG00000164938,,TP53INP1,ENSG00000164938,ENS,94241
ENSG00000164941,,INTS8,ENSG00000164941,ENS,55656
ENSG00000164944,,VIRMA,ENSG00000164944,ENS,25962
ENSG00000164946,,FREM1,ENSG00000164946,ENS,158326
ENSG00000164949,,GEM,ENSG00000164949,ENS,2669
ENSG00000164951,,PDP1,ENSG00000164951,ENS,54704
ENSG00000164953,,TMEM67,ENSG00000164953,ENS,91147
ENSG00000164961,,WASHC5,ENSG00000164961,ENS,9897
ENSG00000164967,,RPP25L,ENSG00000164967,ENS,138716
ENSG00000164970,,FAM219A,ENSG00000164970,ENS,203259
ENSG00000164975,,SNAPC3,ENSG00000164975,ENS,6619
ENSG00000164976,,MYORG,ENSG00000164976,ENS,57462
ENSG00000164978,,NUDT2,ENSG00000164978,ENS,318
ENSG00000164983,,TMEM65,ENSG00000164983,ENS,157378
ENSG00000164985,,PSIP1,ENSG00000164985,ENS,11168
ENSG00000164989,,CCDC171,ENSG00000164989,ENS,203238
ENSG00000165006,,UBAP1,ENSG00000165006,ENS,51271
ENSG00000165023,,DIRAS2,ENSG00000165023,ENS,54769
ENSG00000165025,,SYK,ENSG00000165025,ENS,6850
ENSG00000165028,,NIPSNAP3B,ENSG00000165028,ENS,55335
ENSG00000165029,,ABCA1,ENSG00000165029,ENS,19
ENSG00000165030,,NFIL3,ENSG00000165030,ENS,4783
ENSG00000165046,,LETM2,ENSG00000165046,ENS,137994
ENSG00000165055,,METTL2B,ENSG00000165055,ENS,55798
ENSG00000165060,,FXN,ENSG00000165060,ENS,2395
ENSG00000165061,,ZMAT4,ENSG00000165061,ENS,79698
ENSG00000165072,,MAMDC2,ENSG00000165072,ENS,256691
ENSG00000165078,,CPA6,ENSG00000165078,ENS,57094
ENSG00000165097,,KDM1B,ENSG00000165097,ENS,221656
ENSG00000165102,,HGSNAT,ENSG00000165102,ENS,138050
ENSG00000165113,,GKAP1,ENSG00000165113,ENS,80318
ENSG00000165115,,KIF27,ENSG00000165115,ENS,55582
ENSG00000165118,,C9orf64,ENSG00000165118,ENS,84267
ENSG00000165119,,HNRNPK,ENSG00000165119,ENS,3190
ENSG00000165121,,AL353743.1,ENSG00000165121,ENS,
ENSG00000165138,,ANKS6,ENSG00000165138,ENS,203286
ENSG00000165152,,TMEM246,ENSG00000165152,ENS,84302
ENSG00000165156,,ZHX1,ENSG00000165156,ENS,11244
ENSG00000165164,,CFAP47,ENSG00000165164,ENS,286464
ENSG00000165168,,CYBB,ENSG00000165168,ENS,1536
ENSG00000165169,,DYNLT3,ENSG00000165169,ENS,6990
ENSG00000165175,,MID1IP1,ENSG00000165175,ENS,58526
ENSG00000165185,,KIAA1958,ENSG00000165185,ENS,158405
ENSG00000165186,,PTCHD1,ENSG00000165186,ENS,139411
ENSG00000165194,,PCDH19,ENSG00000165194,ENS,57526
ENSG00000165195,,PIGA,ENSG00000165195,ENS,5277
ENSG00000165209,,STRBP,ENSG00000165209,ENS,55342
ENSG00000165219,,GAPVD1,ENSG00000165219,ENS,26130
ENSG00000165233,,CARD19,ENSG00000165233,ENS,84270
ENSG00000165238,,WNK2,ENSG00000165238,ENS,65268
ENSG00000165240,,ATP7A,ENSG00000165240,ENS,538
ENSG00000165244,,ZNF367,ENSG00000165244,ENS,195828
ENSG00000165259,,HDX,ENSG00000165259,ENS,139324
ENSG00000165264,,NDUFB6,ENSG00000165264,ENS,4712
ENSG00000165271,,NOL6,ENSG00000165271,ENS,65083
ENSG00000165275,,TRMT10B,ENSG00000165275,ENS,158234
ENSG00000165280,,VCP,ENSG00000165280,ENS,7415
ENSG00000165282,,PIGO,ENSG00000165282,ENS,84720
ENSG00000165283,,STOML2,ENSG00000165283,ENS,30968
ENSG00000165288,,BRWD3,ENSG00000165288,ENS,254065
ENSG00000165300,,SLITRK5,ENSG00000165300,ENS,26050
ENSG00000165312,,OTUD1,ENSG00000165312,ENS,220213
ENSG00000165322,,ARHGAP12,ENSG00000165322,ENS,94134
ENSG00000165323,,FAT3,ENSG00000165323,ENS,120114
ENSG00000165338,,HECTD2,ENSG00000165338,ENS,143279
ENSG00000165355,,FBXO33,ENSG00000165355,ENS,254170
ENSG00000165359,,INTS6L,ENSG00000165359,ENS,203522
ENSG00000165379,,LRFN5,ENSG00000165379,ENS,145581
ENSG00000165389,,SPTSSA,ENSG00000165389,ENS,171546
ENSG00000165392,,WRN,ENSG00000165392,ENS,7486
ENSG00000165406,,MARCH8,ENSG00000165406,ENS,220972
ENSG00000165410,,CFL2,ENSG00000165410,ENS,1073
ENSG00000165416,,SUGT1,ENSG00000165416,ENS,10910
ENSG00000165417,,GTF2A1,ENSG00000165417,ENS,2957
ENSG00000165424,,ZCCHC24,ENSG00000165424,ENS,219654
ENSG00000165434,,PGM2L1,ENSG00000165434,ENS,283209
ENSG00000165443,,PHYHIPL,ENSG00000165443,ENS,84457
ENSG00000165449,,SLC16A9,ENSG00000165449,ENS,220963
ENSG00000165458,,INPPL1,ENSG00000165458,ENS,3636
ENSG00000165475,,CRYL1,ENSG00000165475,ENS,51084
ENSG00000165476,,REEP3,ENSG00000165476,ENS,221035
ENSG00000165478,,HEPACAM,ENSG00000165478,ENS,220296
ENSG00000165487,,MICU2,ENSG00000165487,ENS,221154
ENSG00000165494,,PCF11,ENSG00000165494,ENS,51585
ENSG00000165495,,PKNOX2,ENSG00000165495,ENS,63876
ENSG00000165501,,LRR1,ENSG00000165501,ENS,122769
ENSG00000165502,,RPL36AL,ENSG00000165502,ENS,6166
ENSG00000165506,,DNAAF2,ENSG00000165506,ENS,55172
ENSG00000165507,,DEPP1,ENSG00000165507,ENS,11067
ENSG00000165512,,ZNF22,ENSG00000165512,ENS,7570
ENSG00000165516,,KLHDC2,ENSG00000165516,ENS,23588
ENSG00000165521,,EML5,ENSG00000165521,ENS,161436
ENSG00000165525,,NEMF,ENSG00000165525,ENS,9147
ENSG00000165526,,RPUSD4,ENSG00000165526,ENS,84881
ENSG00000165527,,ARF6,ENSG00000165527,ENS,382
ENSG00000165533,,TTC8,ENSG00000165533,ENS,123016
ENSG00000165548,,TMEM63C,ENSG00000165548,ENS,57156
ENSG00000165555,,NOXRED1,ENSG00000165555,ENS,122945
ENSG00000165566,,AMER2,ENSG00000165566,ENS,219287
ENSG00000165568,,AKR1E2,ENSG00000165568,ENS,83592
ENSG00000165572,,KBTBD6,ENSG00000165572,ENS,89890
ENSG00000165588,,OTX2,ENSG00000165588,ENS,5015
ENSG00000165591,,FAAH2,ENSG00000165591,ENS,158584
ENSG00000165609,,NUDT5,ENSG00000165609,ENS,11164
ENSG00000165617,,DACT1,ENSG00000165617,ENS,51339
ENSG00000165626,,BEND7,ENSG00000165626,ENS,222389
ENSG00000165629,,ATP5F1C,ENSG00000165629,ENS,509
ENSG00000165630,,PRPF18,ENSG00000165630,ENS,8559
ENSG00000165632,,TAF3,ENSG00000165632,ENS,83860
ENSG00000165633,,VSTM4,ENSG00000165633,ENS,196740
ENSG00000165637,,VDAC2,ENSG00000165637,ENS,7417
ENSG00000165644,,COMTD1,ENSG00000165644,ENS,118881
ENSG00000165646,,SLC18A2,ENSG00000165646,ENS,6571
ENSG00000165650,,PDZD8,ENSG00000165650,ENS,118987
ENSG00000165655,,ZNF503,ENSG00000165655,ENS,84858
ENSG00000165660,,ABRAXAS2,ENSG00000165660,ENS,23172
ENSG00000165661,,QSOX2,ENSG00000165661,ENS,169714
ENSG00000165669,,FAM204A,ENSG00000165669,ENS,63877
ENSG00000165671,,NSD1,ENSG00000165671,ENS,64324
ENSG00000165672,,PRDX3,ENSG00000165672,ENS,10935
ENSG00000165675,,ENOX2,ENSG00000165675,ENS,10495
ENSG00000165678,,GHITM,ENSG00000165678,ENS,27069
ENSG00000165684,,SNAPC4,ENSG00000165684,ENS,6621
ENSG00000165688,,PMPCA,ENSG00000165688,ENS,23203
ENSG00000165689,,ENTR1,ENSG00000165689,ENS,10807
ENSG00000165695,,AK8,ENSG00000165695,ENS,158067
ENSG00000165698,,SPACA9,ENSG00000165698,ENS,11092
ENSG00000165699,,TSC1,ENSG00000165699,ENS,7248
ENSG00000165704,,HPRT1,ENSG00000165704,ENS,3251
ENSG00000165714,,BORCS5,ENSG00000165714,ENS,118426
ENSG00000165716,,DIPK1B,ENSG00000165716,ENS,138311
ENSG00000165724,,ZMYND19,ENSG00000165724,ENS,116225
ENSG00000165731,,RET,ENSG00000165731,ENS,5979
ENSG00000165732,,DDX21,ENSG00000165732,ENS,9188
ENSG00000165733,,BMS1,ENSG00000165733,ENS,9790
ENSG00000165752,,STK32C,ENSG00000165752,ENS,282974
ENSG00000165757,,JCAD,ENSG00000165757,ENS,57608
ENSG00000165775,,FUNDC2,ENSG00000165775,ENS,65991
ENSG00000165782,,PIP4P1,ENSG00000165782,ENS,90809
ENSG00000165792,,METTL17,ENSG00000165792,ENS,64745
ENSG00000165795,,NDRG2,ENSG00000165795,ENS,57447
ENSG00000165801,,ARHGEF40,ENSG00000165801,ENS,55701
ENSG00000165802,,NSMF,ENSG00000165802,ENS,26012
ENSG00000165804,,ZNF219,ENSG00000165804,ENS,51222
ENSG00000165806,,CASP7,ENSG00000165806,ENS,840
ENSG00000165813,,CCDC186,ENSG00000165813,ENS,55088
ENSG00000165819,,METTL3,ENSG00000165819,ENS,56339
ENSG00000165821,,SALL2,ENSG00000165821,ENS,6297
ENSG00000165832,,TRUB1,ENSG00000165832,ENS,142940
ENSG00000165861,,ZFYVE1,ENSG00000165861,ENS,53349
ENSG00000165868,,HSPA12A,ENSG00000165868,ENS,259217
ENSG00000165879,,FRAT1,ENSG00000165879,ENS,10023
ENSG00000165886,,UBTD1,ENSG00000165886,ENS,80019
ENSG00000165895,,ARHGAP42,ENSG00000165895,ENS,143872
ENSG00000165898,,ISCA2,ENSG00000165898,ENS,122961
ENSG00000165899,,OTOGL,ENSG00000165899,ENS,283310
